2020-03-15,2.0208,Mayo
2020-03-16,5.234400000000001,Mayo
2020-03-17,16.000799999999998,Mayo
2020-03-18,0.24000000000000005,Mayo
2020-03-19,0.7056,Mayo
2020-03-20,0.057600000000000005,Mayo
2020-03-21,3.2471999999999994,Mayo
2020-03-22,0.1536,Mayo
2020-03-23,0.08399999999999999,Mayo
2020-03-24,0.8448,Mayo
2020-03-25,3.3456,Mayo
2020-03-26,0.36,Mayo
2020-03-27,0.0696,Mayo
2020-03-28,0.0168,Mayo
2020-03-29,0,Mayo
2020-03-30,0.1632,Mayo
2020-03-31,0.0552,Mayo
2020-01-07,10.732800000000001,Donegal
2020-01-08,0.7487999999999999,Donegal
2020-01-09,4.0032,Donegal
2020-01-10,5.9664,Donegal
2020-01-11,21.014400000000002,Donegal
2020-01-12,2.9903999999999997,Donegal
2020-01-13,10.584000000000001,Donegal
2020-01-14,2.6472,Donegal
2020-01-15,1.6128,Donegal
2020-01-16,8.846400000000001,Donegal
2020-01-17,3.0744,Donegal
2020-01-18,0.07200000000000001,Donegal
2020-01-19,0.0312,Donegal
2020-01-20,0.4968,Donegal
2020-01-21,1.1616,Donegal
2020-01-22,0.0768,Donegal
2020-01-23,0.2352,Donegal
2020-01-24,1.2000000000000002,Donegal
2020-01-25,0.5232,Donegal
2020-01-26,12.4848,Donegal
2020-01-27,6.0144,Donegal
2020-01-28,9.8208,Donegal
2020-01-29,6.024,Donegal
2020-01-30,0.8087999999999999,Donegal
2020-01-31,7.240799999999999,Donegal
2020-02-01,5.493600000000001,Donegal
2020-02-02,6.904799999999999,Donegal
2020-02-03,7.6823999999999995,Donegal
2020-02-04,2.3856,Donegal
2020-02-05,0.06,Donegal
2020-02-06,0.06240000000000001,Donegal
2020-02-07,5.6808,Donegal
2020-02-08,24.7128,Donegal
2020-02-09,27.950399999999995,Donegal
2020-02-10,20.664,Donegal
2020-02-11,15.2472,Donegal
2020-02-12,7.555200000000001,Donegal
2020-02-13,9.0384,Donegal
2020-02-14,3.3432000000000004,Donegal
2020-02-15,11.9616,Donegal
2020-02-16,8.8224,Donegal
2020-02-17,9.8568,Donegal
2020-02-18,9.537600000000001,Donegal
2020-02-19,23.7312,Donegal
2020-02-20,17.224800000000002,Donegal
2020-02-21,22.8144,Donegal
2020-02-22,12.0744,Donegal
2020-02-23,7.26,Donegal
2020-02-24,21.1032,Donegal
2020-02-25,14.623199999999999,Donegal
2020-02-26,7.048799999999999,Donegal
2020-02-27,1.6824,Donegal
2020-02-28,11.0328,Donegal
2020-02-29,17.844,Donegal
2020-03-01,9.4872,Donegal
2020-03-02,7.2383999999999995,Donegal
2020-03-03,3.096,Donegal
2020-03-04,0.3144,Donegal
2020-03-05,2.1024,Donegal
2020-03-06,1.9776,Donegal
2020-03-07,9.8064,Donegal
2020-03-08,8.3808,Donegal
2020-03-09,18.1056,Donegal
2020-03-10,2.4383999999999997,Donegal
2020-03-11,8.568,Donegal
2020-03-12,12.177600000000002,Donegal
2020-03-13,0.33840000000000003,Donegal
2020-03-14,6.7032,Donegal
2020-03-15,1.9272000000000002,Donegal
2020-03-16,6.7752,Donegal
2020-03-17,12.547199999999998,Donegal
2020-03-18,0.5376,Donegal
2020-03-19,0.8016,Donegal
2020-03-20,0.0864,Donegal
2020-03-21,1.1016,Donegal
2020-03-22,0.39360000000000006,Donegal
2020-03-23,0.19440000000000002,Donegal
2020-03-24,0.5448000000000001,Donegal
2020-03-25,3.3480000000000003,Donegal
2020-03-26,1.6343999999999999,Donegal
2020-03-27,0.036000000000000004,Donegal
2020-03-28,0.014400000000000001,Donegal
2020-03-29,0,Donegal
2020-03-30,0.1488,Donegal
2020-03-31,0.23759999999999998,Donegal
2020-01-07,3.2952000000000004,Wexford
2020-01-08,8.148,Wexford
2020-01-09,3.2952000000000004,Wexford
2020-01-10,0.39120000000000005,Wexford
2020-01-11,9.1896,Wexford
2020-01-12,2.5128,Wexford
2020-01-13,11.5704,Wexford
2020-01-14,6.4176,Wexford
2020-01-15,0.3264,Wexford
2020-01-16,7.675199999999999,Wexford
2020-01-17,1.7279999999999998,Wexford
2020-01-18,0.09359999999999999,Wexford
2020-01-19,0.009600000000000001,Wexford
2020-01-20,0.009600000000000001,Wexford
2020-01-21,0.6360000000000001,Wexford
2020-01-22,0.24,Wexford
2020-01-23,0.0912,Wexford
2020-01-24,0.3408,Wexford
2020-01-25,0.5616,Wexford
2020-01-26,7.1784,Wexford
2020-01-27,3.9888000000000003,Wexford
2020-01-28,0.06,Wexford
